16

data/MODEL/skeltonmaster/900_body.x
data/MODEL/skeltonmaster/901_scart.x
data/MODEL/skeltonmaster/902_head.x
data/MODEL/skeltonmaster/903_secondarmR.x
data/MODEL/skeltonmaster/904_armR.x
data/MODEL/skeltonmaster/905_handR.x
data/MODEL/skeltonmaster/906_secondarmL.x
data/MODEL/skeltonmaster/907_armL.x
data/MODEL/skeltonmaster/908_handL.x
data/MODEL/skeltonmaster/909_thighR.x
data/MODEL/skeltonmaster/910_legR.x
data/MODEL/skeltonmaster/911_footR.x
data/MODEL/skeltonmaster/912_thighL.x
data/MODEL/skeltonmaster/913_legL.x
data/MODEL/skeltonmaster/914_footL.x
data/MODEL/skeltonmaster/916_sword2.x

-1
0
0
0
3
4
0
6
7
1
9
10
1
12
13
5

0.0 , 42.0 , 0.0
1.0 , 1.0 , 3.0
0.0 , 31.0 , 0.0
-8.0 , 26.0 , 0.0
-13.5 , -0.5 , 0.0
-11.5 , 0.0 , 0.0
8.0 , 26.0 , 2.0
13.0 , -0.5 , 0.0
12.0 , 1.0 , 0.0
-4.0 , -7.0 , 0.0
-0.0 , -15.0 , 0.0
0.0 , -20.0 , 0.0
4.5 , -7.0 , 0.0
0.0 , -15.0 , 0.0
0.0 , -20.0 , 0.0
-4.0 , -2.0 , 0.0

0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0


7

17
1
2

55

0.00 , -1.10 , 0.00
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0

-0.10 , 0.00 , 0.00
0.13 , 0.00 , 0.00
0.00 , 0.00 , 0.00
-0.22 , 0.28 , 1.01
0.13 , -0.44 , 0.00
0.31 , 0.57 , 0.00
0.03 , 0.13 , -1.10
0.25 , 0.34 , -0.15
0.03 , 0.06 , -0.06
0.35 , 0.16 , -0.19
-0.72 , 0.00 , 0.00
0.38 , -0.03 , 0.13
0.13 , -0.31 , 0.09
-0.47 , 0.06 , 0.00
0.34 , 0.00 , 0.00
0.00 , 0.00 , 0.00
0.00 , 0.00 , 0.00

50

0.0 , -1.1 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0

-0.23 , 0.00 , 0.00
0.29 , 0.00 , 0.00
0.00 , 0.00 , 0.00
-0.22 , 0.28 , 1.01
0.13 , -0.82 , 0.00
0.31 , 0.57 , 0.00
0.09 , 0.32 , -1.10
0.25 , 0.75 , -0.15
0.22 , 0.06 , -0.06
0.35 , 0.16 , -0.19
-0.72 , 0.00 , 0.00
0.38 , -0.03 , 0.13
0.13 , -0.31 , 0.09
-0.47 , 0.06 , 0.00
0.34 , 0.00 , 0.00
0.00 , 0.00 , 0.00
0.00 , 0.00 , 0.00


17
1
6

12

0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0

-0.35 , -0.19 , -0.03
0.22 , 0.18 , 0.03
0.31 , 0.25 , 0.09
-0.06 , 1.10 , 0.88
0.00 , -0.09 , 0.00
0.13 , 0.57 , 0.00
0.84 , 0.03 , -0.94
-0.21 , 1.69 , -1.26
0.15 , 0.13 , -0.09
-0.26 , 0.03 , 0.00
-0.85 , 0.03 , 0.00
-0.44 , 0.00 , 0.00
1.25 , 0.03 , 0.00
-0.92 , 0.00 , 0.00
0.44 , 0.00 , 0.00
0.00 , 0.00 , 0.00
0.00 , 0.00 , 0.00

12

0.00 , -3.10 , 0.00
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0

-0.35 , -0.00 , -0.03
0.22 , -0.03 , 0.03
0.35 , -0.00 , 0.02
-0.06 , 1.10 , 0.88
0.00 , -0.09 , 0.00
0.13 , 0.57 , 0.00
0.84 , 0.03 , -0.94
-0.21 , 1.69 , -1.26
0.15 , 0.13 , -0.09
0.59 , 0.03 , 0.00
-1.86 , 0.00 , 0.00
-0.35 , 0.00 , 0.00
0.53 , 0.00 , 0.00
-0.85 , 0.00 , 0.00
0.25 , 0.00 , 0.00
0.00 , 0.00 , 0.00
0.00 , 0.00 , 0.00

12

0.0 , -2.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0

-0.35 , -0.13 , -0.03
0.22 , -0.00 , 0.03
0.34 , 0.12 , 0.06
-0.06 , 1.10 , 0.88
0.00 , -0.09 , 0.00
0.13 , 0.57 , 0.00
0.84 , 0.03 , -0.94
-0.21 , 1.69 , -1.26
0.15 , 0.13 , -0.09
1.31 , 0.03 , 0.00
-1.51 , 0.00 , 0.00
-0.13 , 0.00 , 0.00
0.03 , 0.00 , 0.00
-0.98 , 0.00 , 0.00
-0.76 , 0.00 , 0.00
0.00 , 0.00 , 0.00
0.00 , 0.00 , 0.00

12

0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0

-0.35 , -0.03 , -0.03
0.22 , -0.07 , 0.03
0.31 , -0.00 , -0.00
-0.06 , 1.10 , 0.88
0.00 , -0.09 , 0.00
0.13 , 0.57 , 0.00
0.84 , 0.03 , -0.94
-0.21 , 1.69 , -1.26
0.15 , 0.13 , -0.09
0.97 , 0.03 , 0.00
-0.69 , 0.03 , 0.00
0.40 , 0.00 , 0.00
-0.50 , 0.03 , 0.00
-0.48 , 0.00 , 0.00
-0.57 , 0.00 , 0.00
0.00 , 0.00 , 0.00
0.00 , 0.00 , 0.00

12

0.0 , -3.24 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0

-0.36 , -0.17 , 0.03
0.23 , 0.12 , 0.03
0.28 , 0.18 , 0.04
-0.06 , 1.10 , 0.88
0.00 , -0.09 , 0.00
0.13 , 0.57 , 0.00
0.84 , 0.03 , -0.94
-0.21 , 1.69 , -1.26
0.15 , 0.13 , -0.09
0.79 , 0.03 , 0.00
-0.98 , 0.03 , 0.00
0.36 , 0.00 , 0.00
-0.22 , 0.03 , 0.00
-1.55 , 0.00 , 0.00
0.28 , 0.00 , 0.00
0.00 , 0.00 , 0.00
0.00 , 0.00 , 0.00

6

0.00 , -0.21 , 0.00
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0

-0.38 , -0.08 , -0.00
0.28 , 0.11 , 0.03
0.27 , 0.06 , 0.01
-0.06 , 1.10 , 0.88
0.00 , -0.09 , 0.00
0.13 , 0.57 , 0.00
0.84 , 0.03 , -0.94
-0.21 , 1.69 , -1.26
0.15 , 0.13 , -0.09
0.07 , 0.03 , 0.00
-1.37 , 0.00 , 0.00
-0.05 , 0.00 , 0.00
1.03 , 0.00 , 0.00
-1.30 , 0.00 , 0.00
-0.16 , 0.00 , 0.00
0.00 , 0.00 , 0.00
0.00 , 0.00 , 0.00


17
1
5

20

0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0

0.06 , 1.04 , 0.00
-0.13 , -0.85 , 0.03
0.03 , -1.32 , -0.22
0.13 , 0.66 , 0.00
0.00 , -0.75 , 0.00
-0.28 , 0.50 , 0.16
0.00 , -0.22 , -0.00
0.00 , 1.35 , -0.13
0.00 , 0.00 , 0.00
-0.09 , 0.31 , -0.38
-0.31 , 0.38 , 0.06
-0.28 , 0.00 , 0.00
0.38 , -0.03 , 0.19
-0.28 , 0.00 , 0.00
-0.06 , 0.00 , 0.00
0.00 , 0.00 , 0.00
0.00 , 0.00 , 0.00

7

0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0

0.06 , 1.04 , 0.00
-0.13 , -0.85 , 0.03
0.03 , -1.32 , -0.22
0.38 , 0.69 , 0.00
0.00 , -0.75 , 0.00
-0.28 , 0.50 , 0.16
0.06 , -0.57 , -0.00
0.00 , 1.26 , -0.04
0.00 , 0.00 , 0.00
-0.09 , 0.66 , -0.38
-0.31 , 0.44 , 0.06
-0.28 , -0.03 , 0.00
0.25 , -0.12 , 0.19
-0.28 , 0.00 , 0.00
-0.06 , 0.00 , 0.00
0.00 , 0.00 , 0.00
0.00 , 0.00 , 0.00

7

0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0

0.06 , 0.06 , -0.16
-0.25 , -0.09 , 0.19
0.06 , -0.13 , 0.13
0.53 , 0.19 , -0.22
1.29 , -0.41 , 0.00
1.07 , -0.44 , 0.19
0.00 , -0.09 , -0.72
-0.16 , 0.79 , -0.63
-0.25 , 0.03 , 0.00
1.41 , -0.25 , -0.06
-0.88 , -0.09 , 0.03
-0.06 , 0.00 , 0.00
-0.31 , -0.03 , 0.09
-0.72 , -0.35 , 0.00
-0.66 , 0.00 , 0.00
0.00 , 0.00 , 0.00
0.00 , 0.00 , 0.00

10

0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
0.0 , 0.0 , 0.0
